1 Estudio de Toy Story? | A) Pixar | B) DreamWorks | C) Illumination,A
643 Autor de Cien anios de soledad? | A) Gabriel Garcia Marquez | B) Julio Cortazar | C) Mario Vargas Llosa,A
644 Compositor de Fur Elise? | A) Bach | B) Beethoven | C) Mozart,B
645 Estudio de Toy Story? | A) Pixar | B) Illumination | C) DreamWorks,A
646 Particula con carga negativa? | A) Electron | B) Neutron | C) Proton,A
647 Quien pinto La Gioconda? | A) Leonardo da Vinci | B) Miguel Angel | C) Rafael,A
648 Planeta conocido como el planeta rojo? | A) Mercurio | B) Jupiter | C) Marte,C
649 Quien pinto La Gioconda? | A) Miguel Angel | B) Rafael | C) Leonardo da Vinci,C
650 Principal satelite natural de la Tierra? | A) La Luna | B) Fobos | C) Titan,A
651 Cristiano Ronaldo es originario de? | A) Espana | B) Brasil | C) Portugal,C
652 Planeta conocido como el planeta rojo? | A) Marte | B) Mercurio | C) Jupiter,A
653 Organo que bombea la sangre? | A) Higado | B) Pulmon | C) Corazon,C
654 Bebida tradicional de Argentina y Uruguay? | A) Te | B) Mate | C) Cafe,B
655 Civilizacion que construyo las piramides de Giza? | A) Romana | B) Egipcia | C) Maya,B
656 Trilogia famosa con un anillo y un mago? | A) Harry Potter | B) Narnia | C) El senor de los anillos,C
657 Lengua con mas hablantes nativos? | A) Espanol | B) Ingles | C) Chino mandarin,C
658 Principal satelite natural de la Tierra? | A) Titan | B) La Luna | C) Fobos,B
659 Lider de la independencia de la India con no violencia? | A) Nehru | B) Jinnah | C) Gandhi,C
660 Cuantos jugadores por equipo en futbol en cancha? | A) 10 | B) 11 | C) 12,B
661 Compositor de Fur Elise? | A) Mozart | B) Beethoven | C) Bach,B
662 Kamehameha pertenece a? | A) Dragon Ball | B) One Piece | C) Naruto,A
663 Libertador de Chile? | A) Bernardo O Higgins | B) Jose de San Martin | C) Manuel Rodriguez,A
664 Anio en que comenzo la Segunda Guerra Mundial? | A) 1945 | B) 1939 | C) 1914,B
665 Bebida tradicional de Argentina y Uruguay? | A) Cafe | B) Mate | C) Te,B
666 Civilizacion que construyo las piramides de Giza? | A) Romana | B) Egipcia | C) Maya,B
667 Civilizacion que construyo las piramides de Giza? | A) Maya | B) Romana | C) Egipcia,C
668 Organo que bombea la sangre? | A) Pulmon | B) Corazon | C) Higado,B
669 Unidad SI de fuerza? | A) Pascal | B) Newton | C) Joule,B
670 Principal satelite natural de la Tierra? | A) La Luna | B) Fobos | C) Titan,A
671 Planta que produce algodon? | A) Trigo | B) Algodonero | C) Maiz,B
672 Boya de colores en el mar indica? | A) Pesca | B) Senalizacion | C) Surf,B
673 Kamehameha pertenece a? | A) Naruto | B) Dragon Ball | C) One Piece,B
674 Pais sede del Mundial FIFA 2014? | A) Brasil | B) Sudafrica | C) Alemania,A
675 Superficie principal de Roland Garros? | A) Cesped | B) Dura | C) Arcilla,C
676 Compositor de Fur Elise? | A) Mozart | B) Bach | C) Beethoven,C
677 La NBA corresponde a? | A) Baloncesto | B) Beisbol | C) Hockey,A
678 Civilizacion que construyo las piramides de Giza? | A) Egipcia | B) Romana | C) Maya,A
679 La NBA corresponde a? | A) Baloncesto | B) Hockey | C) Beisbol,A
680 Color que resulta de mezclar azul y amarillo? | A) Verde | B) Violeta | C) Naranja,A
681 Compositor de Fur Elise? | A) Beethoven | B) Mozart | C) Bach,A
682 Estudio de Toy Story? | A) DreamWorks | B) Illumination | C) Pixar,C
683 Cristiano Ronaldo es originario de? | A) Portugal | B) Espana | C) Brasil,A
684 Pais sede del Mundial FIFA 2014? | A) Alemania | B) Sudafrica | C) Brasil,C
685 Gol en tenis se llama? | A) Gol | B) Canasta | C) Punto,C
686 Compositor de Fur Elise? | A) Bach | B) Mozart | C) Beethoven,C
687 Cuantos jugadores por equipo en futbol en cancha? | A) 12 | B) 10 | C) 11,C
688 Cuantos jugadores por equipo en futbol en cancha? | A) 12 | B) 10 | C) 11,C
689 Proceso por el cual las plantas producen alimento? | A) Respiracion | B) Fermentacion | C) Fotosintesis,C
690 Gol en tenis se llama? | A) Punto | B) Gol | C) Canasta,A
691 Primera mujer en ganar un Premio Nobel? | A) Marie Curie | B) Rosalind Franklin | C) Ada Lovelace,A
692 Torneo mas importante de clubes en Europa? | A) Liga de Campeones | B) Europa League | C) Conference League,A
693 Imperio de Julio Cesar? | A) Romano | B) Griego | C) Persa,A
694 Proceso por el cual las plantas producen alimento? | A) Respiracion | B) Fotosintesis | C) Fermentacion,B
695 Cual es la capital de Marruecos? | A) Rabat | B) La Paz | C) Paris,A
696 Animal conocido como el rey de la selva? | A) Pantera | B) Tigre | C) Leon,C
697 Libertador de Chile? | A) Jose de San Martin | B) Manuel Rodriguez | C) Bernardo O Higgins,C
698 Organo que bombea la sangre? | A) Pulmon | B) Corazon | C) Higado,B
699 Trilogia famosa con un anillo y un mago? | A) Narnia | B) El senor de los anillos | C) Harry Potter,B
700 Quien pinto La Gioconda? | A) Rafael | B) Miguel Angel | C) Leonardo da Vinci,C
701 Libertador de Chile? | A) Bernardo O Higgins | B) Jose de San Martin | C) Manuel Rodriguez,A
702 Civilizacion que construyo las piramides de Giza? | A) Maya | B) Egipcia | C) Romana,B
703 Messi gano el Mundial con Argentina en? | A) 2022 | B) 2014 | C) 2018,A
704 H2O es la formula de? | A) Agua | B) Oxigeno | C) Peroxido,A
705 Primera mujer en ganar un Premio Nobel? | A) Rosalind Franklin | B) Ada Lovelace | C) Marie Curie,C
706 Cuantos anillos olimpicos hay? | A) 6 | B) 4 | C) 5,C
707 Artista del album Thriller? | A) Michael Jackson | B) Prince | C) Madonna,A
708 Libertador de Chile? | A) Bernardo O Higgins | B) Manuel Rodriguez | C) Jose de San Martin,A
709 Quien pinto La Gioconda? | A) Rafael | B) Leonardo da Vinci | C) Miguel Angel,B
710 Color que resulta de mezclar azul y amarillo? | A) Violeta | B) Verde | C) Naranja,B
711 Compositor de Fur Elise? | A) Mozart | B) Beethoven | C) Bach,B
712 Cuantos jugadores por equipo en futbol en cancha? | A) 10 | B) 12 | C) 11,C
713 Kamehameha pertenece a? | A) Dragon Ball | B) One Piece | C) Naruto,A
714 Deporte principal de Michael Jordan? | A) Futbol americano | B) Beisbol | C) Baloncesto,C
715 Primera mujer en ganar un Premio Nobel? | A) Rosalind Franklin | B) Ada Lovelace | C) Marie Curie,C
716 Cual es la capital de Paraguay? | A) Praga | B) Asuncion | C) Paris,B
717 Superficie principal de Roland Garros? | A) Cesped | B) Arcilla | C) Dura,B
718 Lengua con mas hablantes nativos? | A) Chino mandarin | B) Espanol | C) Ingles,A
719 Cuantos anillos olimpicos hay? | A) 4 | B) 6 | C) 5,C
720 Anio en que comenzo la Segunda Guerra Mundial? | A) 1945 | B) 1914 | C) 1939,C
721 Instrumento de teclas y cuerdas? | A) Flauta | B) Piano | C) Guitarra,B
722 Cuantos anillos olimpicos hay? | A) 4 | B) 6 | C) 5,C
723 Pais de nacimiento de Simon Bolivar? | A) Colombia | B) Venezuela | C) Peru,B
724 Gol en tenis se llama? | A) Punto | B) Gol | C) Canasta,A
725 Unidad SI de fuerza? | A) Pascal | B) Newton | C) Joule,B
726 Primera mujer en ganar un Premio Nobel? | A) Ada Lovelace | B) Marie Curie | C) Rosalind Franklin,B
727 Messi gano el Mundial con Argentina en? | A) 2022 | B) 2018 | C) 2014,A
728 Animal conocido como el rey de la selva? | A) Leon | B) Tigre | C) Pantera,A
729 Libertador de Chile? | A) Jose de San Martin | B) Manuel Rodriguez | C) Bernardo O Higgins,C
730 Artista del album Thriller? | A) Prince | B) Michael Jackson | C) Madonna,B
731 Metal mas ligero? | A) Aluminio | B) Litio | C) Magnesio,B
732 Unidad SI de fuerza? | A) Pascal | B) Newton | C) Joule,B
733 Color que resulta de mezclar azul y amarillo? | A) Violeta | B) Naranja | C) Verde,C
734 Libertador de Chile? | A) Jose de San Martin | B) Bernardo O Higgins | C) Manuel Rodriguez,B
735 Gol en tenis se llama? | A) Punto | B) Canasta | C) Gol,A
736 Estacion posterior a la primavera en el hemisferio sur? | A) Otono | B) Invierno | C) Verano,B
737 Lengua con mas hablantes nativos? | A) Chino mandarin | B) Espanol | C) Ingles,A
738 Planta que produce algodon? | A) Algodonero | B) Trigo | C) Maiz,A
739 Principal satelite natural de la Tierra? | A) Fobos | B) La Luna | C) Titan,B
740 Pais sede del Mundial FIFA 2014? | A) Brasil | B) Sudafrica | C) Alemania,A
741 Serie con dragones y un trono? | A) Game of Thrones | B) Vikings | C) The Witcher,A
742 Bebida tradicional de Argentina y Uruguay? | A) Cafe | B) Te | C) Mate,C
743 Messi gano el Mundial con Argentina en? | A) 2018 | B) 2022 | C) 2014,B
744 Boya de colores en el mar indica? | A) Senalizacion | B) Surf | C) Pesca,A
745 Cual es la capital de Republica Checa? | A) Helsinki | B) Praga | C) Oslo,B
746 Cristiano Ronaldo es originario de? | A) Portugal | B) Espana | C) Brasil,A
747 Lengua oficial de Brasil? | A) Portugues | B) Espanol | C) Ingles,A
748 Tejido donde ocurre el intercambio de gases? | A) Rinones | B) Pulmones | C) Higado,B
749 Bebida tradicional de Argentina y Uruguay? | A) Mate | B) Te | C) Cafe,A
750 Barco que se hundio en 1912? | A) Britannic | B) Lusitania | C) Titanic,C
751 Gol en tenis se llama? | A) Punto | B) Gol | C) Canasta,A
752 Bebida tradicional de Argentina y Uruguay? | A) Te | B) Cafe | C) Mate,C
753 Planeta conocido como el planeta rojo? | A) Jupiter | B) Mercurio | C) Marte,C
754 Primer hombre en pisar la Luna? | A) Buzz Aldrin | B) Yuri Gagarin | C) Neil Armstrong,C
755 Planeta conocido como el planeta rojo? | A) Jupiter | B) Marte | C) Mercurio,B
756 Kamehameha pertenece a? | A) One Piece | B) Dragon Ball | C) Naruto,B
757 Quien pinto La Gioconda? | A) Leonardo da Vinci | B) Rafael | C) Miguel Angel,A
758 Torneo mas importante de clubes en Europa? | A) Europa League | B) Conference League | C) Liga de Campeones,C
759 Bebida tradicional de Argentina y Uruguay? | A) Mate | B) Te | C) Cafe,A
760 Libertador de Chile? | A) Manuel Rodriguez | B) Jose de San Martin | C) Bernardo O Higgins,C
761 Cuantos anillos olimpicos hay? | A) 6 | B) 4 | C) 5,C
762 Animal conocido como el rey de la selva? | A) Leon | B) Pantera | C) Tigre,A
763 Lengua con mas hablantes nativos? | A) Chino mandarin | B) Espanol | C) Ingles,A
764 Messi gano el Mundial con Argentina en? | A) 2022 | B) 2018 | C) 2014,A
765 Cristiano Ronaldo es originario de? | A) Portugal | B) Espana | C) Brasil,A
766 Cuantos jugadores por equipo en futbol en cancha? | A) 12 | B) 10 | C) 11,C
767 Gas mas abundante del aire? | A) Oxigeno | B) Nitrogeno | C) Dioxido de carbono,B
768 Instrumento de teclas y cuerdas? | A) Piano | B) Guitarra | C) Flauta,A
769 Lengua oficial de Brasil? | A) Espanol | B) Portugues | C) Ingles,B
770 Primera mujer en ganar un Premio Nobel? | A) Rosalind Franklin | B) Marie Curie | C) Ada Lovelace,B
771 Serie con dragones y un trono? | A) Vikings | B) Game of Thrones | C) The Witcher,B
772 Cuantos jugadores por equipo en futbol en cancha? | A) 10 | B) 12 | C) 11,C
773 Messi gano el Mundial con Argentina en? | A) 2022 | B) 2018 | C) 2014,A
774 Superficie principal de Roland Garros? | A) Dura | B) Arcilla | C) Cesped,B
775 Serie con dragones y un trono? | A) Game of Thrones | B) The Witcher | C) Vikings,A
776 Anio en que comenzo la Segunda Guerra Mundial? | A) 1939 | B) 1914 | C) 1945,A
777 Gas mas abundante del aire? | A) Nitrogeno | B) Dioxido de carbono | C) Oxigeno,A
778 Primera mujer en ganar un Premio Nobel? | A) Marie Curie | B) Ada Lovelace | C) Rosalind Franklin,A
779 Lengua con mas hablantes nativos? | A) Ingles | B) Chino mandarin | C) Espanol,B
780 Tejido donde ocurre el intercambio de gases? | A) Pulmones | B) Rinones | C) Higado,A
781 Estudio de Toy Story? | A) DreamWorks | B) Illumination | C) Pixar,C
782 Autor de Cien anios de soledad? | A) Mario Vargas Llosa | B) Julio Cortazar | C) Gabriel Garcia Marquez,C
783 Particula con carga negativa? | A) Electron | B) Neutron | C) Proton,A
784 Imperio de Julio Cesar? | A) Griego | B) Persa | C) Romano,C
785 Gas mas abundante del aire? | A) Dioxido de carbono | B) Nitrogeno | C) Oxigeno,B
786 Barco que se hundio en 1912? | A) Britannic | B) Titanic | C) Lusitania,B
787 Pais de nacimiento de Simon Bolivar? | A) Venezuela | B) Peru | C) Colombia,A
788 Pais de nacimiento de Simon Bolivar? | A) Venezuela | B) Peru | C) Colombia,A
789 Proceso por el cual las plantas producen alimento? | A) Respiracion | B) Fotosintesis | C) Fermentacion,B
790 Organo que bombea la sangre? | A) Corazon | B) Pulmon | C) Higado,A
791 Autor de Cien anios de soledad? | A) Gabriel Garcia Marquez | B) Julio Cortazar | C) Mario Vargas Llosa,A
792 Deporte principal de Michael Jordan? | A) Beisbol | B) Baloncesto | C) Futbol americano,B
793 Que vitamina se obtiene del sol? | A) Vitamina D | B) Vitamina B12 | C) Vitamina C,A
794 Gas mas abundante del aire? | A) Oxigeno | B) Dioxido de carbono | C) Nitrogeno,C
795 Organo que bombea la sangre? | A) Higado | B) Corazon | C) Pulmon,B
796 Particula con carga negativa? | A) Electron | B) Proton | C) Neutron,A
797 Unidad SI de fuerza? | A) Pascal | B) Joule | C) Newton,C
798 Franquicia con Pokebolas? | A) Yo Kai Watch | B) Digimon | C) Pokemon,C
799 Pais de nacimiento de Simon Bolivar? | A) Peru | B) Venezuela | C) Colombia,B
800 Imperio de Julio Cesar? | A) Griego | B) Romano | C) Persa,B
801 Primera mujer en ganar un Premio Nobel? | A) Ada Lovelace | B) Rosalind Franklin | C) Marie Curie,C
802 Cual es la capital de Nueva Zelanda? | A) Brasilia | B) Abuya | C) Wellington,C
803 H2O es la formula de? | A) Agua | B) Oxigeno | C) Peroxido,A
804 Gas mas abundante del aire? | A) Nitrogeno | B) Oxigeno | C) Dioxido de carbono,A
805 Quien pinto La Gioconda? | A) Miguel Angel | B) Leonardo da Vinci | C) Rafael,B
806 Artista del album Thriller? | A) Madonna | B) Prince | C) Michael Jackson,C
807 Estudio de Toy Story? | A) Illumination | B) Pixar | C) DreamWorks,B
808 H2O es la formula de? | A) Oxigeno | B) Agua | C) Peroxido,B
809 Lider de la independencia de la India con no violencia? | A) Jinnah | B) Gandhi | C) Nehru,B
810 Pintor del Guernica? | A) Salvador Dali | B) Pablo Picasso | C) Joan Miro,B
811 Animal conocido como el rey de la selva? | A) Leon | B) Pantera | C) Tigre,A
812 Estudio de Toy Story? | A) Pixar | B) Illumination | C) DreamWorks,A
813 Rama de la ciencia que estudia los seres vivos? | A) Fisica | B) Geologia | C) Biologia,C
814 H2O es la formula de? | A) Oxigeno | B) Peroxido | C) Agua,C
815 Proceso por el cual las plantas producen alimento? | A) Fermentacion | B) Respiracion | C) Fotosintesis,C
816 Particula con carga negativa? | A) Electron | B) Neutron | C) Proton,A
817 Boya de colores en el mar indica? | A) Pesca | B) Surf | C) Senalizacion,C
818 Autor de Cien anios de soledad? | A) Mario Vargas Llosa | B) Julio Cortazar | C) Gabriel Garcia Marquez,C
819 Proceso por el cual las plantas producen alimento? | A) Respiracion | B) Fotosintesis | C) Fermentacion,B
820 H2O es la formula de? | A) Peroxido | B) Oxigeno | C) Agua,C
821 Metal mas ligero? | A) Magnesio | B) Litio | C) Aluminio,B
822 H2O es la formula de? | A) Oxigeno | B) Agua | C) Peroxido,B
823 La NBA corresponde a? | A) Baloncesto | B) Beisbol | C) Hockey,A
824 Lengua oficial de Brasil? | A) Ingles | B) Espanol | C) Portugues,C
825 Primer hombre en pisar la Luna? | A) Neil Armstrong | B) Yuri Gagarin | C) Buzz Aldrin,A
826 Imperio de Julio Cesar? | A) Romano | B) Persa | C) Griego,A
827 Que vitamina se obtiene del sol? | A) Vitamina D | B) Vitamina B12 | C) Vitamina C,A
828 La NBA corresponde a? | A) Baloncesto | B) Hockey | C) Beisbol,A
829 Boya de colores en el mar indica? | A) Surf | B) Senalizacion | C) Pesca,B
830 Libertador de Chile? | A) Manuel Rodriguez | B) Jose de San Martin | C) Bernardo O Higgins,C
831 Gas mas abundante del aire? | A) Oxigeno | B) Nitrogeno | C) Dioxido de carbono,B
832 Proceso por el cual las plantas producen alimento? | A) Respiracion | B) Fotosintesis | C) Fermentacion,B
833 Bebida tradicional de Argentina y Uruguay? | A) Te | B) Mate | C) Cafe,B
834 Deporte principal de Michael Jordan? | A) Baloncesto | B) Futbol americano | C) Beisbol,A
835 La NBA corresponde a? | A) Hockey | B) Beisbol | C) Baloncesto,C
836 H2O es la formula de? | A) Peroxido | B) Agua | C) Oxigeno,B
837 Autor de Cien anios de soledad? | A) Gabriel Garcia Marquez | B) Julio Cortazar | C) Mario Vargas Llosa,A
838 Autor de Cien anios de soledad? | A) Mario Vargas Llosa | B) Gabriel Garcia Marquez | C) Julio Cortazar,B
839 Rama de la ciencia que estudia los seres vivos? | A) Geologia | B) Fisica | C) Biologia,C
840 Deporte principal de Michael Jordan? | A) Futbol americano | B) Beisbol | C) Baloncesto,C
841 Boya de colores en el mar indica? | A) Pesca | B) Senalizacion | C) Surf,B
842 Libertador de Chile? | A) Jose de San Martin | B) Bernardo O Higgins | C) Manuel Rodriguez,B
843 Color que resulta de mezclar azul y amarillo? | A) Verde | B) Violeta | C) Naranja,A
844 Artista del album Thriller? | A) Madonna | B) Michael Jackson | C) Prince,B
845 Pintor del Guernica? | A) Joan Miro | B) Salvador Dali | C) Pablo Picasso,C
846 Cristiano Ronaldo es originario de? | A) Brasil | B) Espana | C) Portugal,C
847 Trilogia famosa con un anillo y un mago? | A) Narnia | B) El senor de los anillos | C) Harry Potter,B
848 Franquicia con Pokebolas? | A) Pokemon | B) Yo Kai Watch | C) Digimon,A
849 La NBA corresponde a? | A) Baloncesto | B) Beisbol | C) Hockey,A
850 Organo que bombea la sangre? | A) Corazon | B) Pulmon | C) Higado,A
851 Rama de la ciencia que estudia los seres vivos? | A) Fisica | B) Biologia | C) Geologia,B
852 Compositor de Fur Elise? | A) Bach | B) Beethoven | C) Mozart,B
853 Unidad SI de fuerza? | A) Joule | B) Pascal | C) Newton,C
854 Quien pinto La Gioconda? | A) Rafael | B) Leonardo da Vinci | C) Miguel Angel,B
855 Cuantos jugadores por equipo en futbol en cancha? | A) 10 | B) 11 | C) 12,B
856 Planeta conocido como el planeta rojo? | A) Jupiter | B) Mercurio | C) Marte,C
857 Compositor de Fur Elise? | A) Mozart | B) Bach | C) Beethoven,C
858 Proceso por el cual las plantas producen alimento? | A) Respiracion | B) Fermentacion | C) Fotosintesis,C
859 Estudio de Toy Story? | A) DreamWorks | B) Pixar | C) Illumination,B
860 Artista del album Thriller? | A) Madonna | B) Michael Jackson | C) Prince,B
861 Estacion posterior a la primavera en el hemisferio sur? | A) Verano | B) Invierno | C) Otono,B
862 Rama de la ciencia que estudia los seres vivos? | A) Geologia | B) Fisica | C) Biologia,C
863 Civilizacion que construyo las piramides de Giza? | A) Maya | B) Romana | C) Egipcia,C
864 Rama de la ciencia que estudia los seres vivos? | A) Biologia | B) Geologia | C) Fisica,A
865 Proceso por el cual las plantas producen alimento? | A) Fermentacion | B) Fotosintesis | C) Respiracion,B
866 Estacion posterior a la primavera en el hemisferio sur? | A) Otono | B) Verano | C) Invierno,C
867 Gas mas abundante del aire? | A) Nitrogeno | B) Oxigeno | C) Dioxido de carbono,A
868 Anio en que comenzo la Segunda Guerra Mundial? | A) 1939 | B) 1914 | C) 1945,A
869 Lider de la independencia de la India con no violencia? | A) Gandhi | B) Nehru | C) Jinnah,A
870 Franquicia con Pokebolas? | A) Pokemon | B) Yo Kai Watch | C) Digimon,A
871 Quien pinto La Gioconda? | A) Miguel Angel | B) Leonardo da Vinci | C) Rafael,B
872 Kamehameha pertenece a? | A) Dragon Ball | B) Naruto | C) One Piece,A
873 Serie con dragones y un trono? | A) Game of Thrones | B) The Witcher | C) Vikings,A
874 Autor de Cien anios de soledad? | A) Mario Vargas Llosa | B) Julio Cortazar | C) Gabriel Garcia Marquez,C
875 Estudio de Toy Story? | A) Illumination | B) DreamWorks | C) Pixar,C
876 Lengua con mas hablantes nativos? | A) Chino mandarin | B) Ingles | C) Espanol,A
877 Pintor del Guernica? | A) Pablo Picasso | B) Joan Miro | C) Salvador Dali,A
878 Quien pinto La Gioconda? | A) Miguel Angel | B) Rafael | C) Leonardo da Vinci,C
879 Torneo mas importante de clubes en Europa? | A) Liga de Campeones | B) Europa League | C) Conference League,A
880 H2O es la formula de? | A) Oxigeno | B) Peroxido | C) Agua,C
881 Unidad SI de fuerza? | A) Pascal | B) Newton | C) Joule,B
882 Cristiano Ronaldo es originario de? | A) Espana | B) Brasil | C) Portugal,C
883 Pais sede del Mundial FIFA 2014? | A) Brasil | B) Sudafrica | C) Alemania,A
884 Cristiano Ronaldo es originario de? | A) Espana | B) Portugal | C) Brasil,B
885 Pais sede del Mundial FIFA 2014? | A) Sudafrica | B) Alemania | C) Brasil,C
886 La NBA corresponde a? | A) Baloncesto | B) Beisbol | C) Hockey,A
887 Imperio de Julio Cesar? | A) Persa | B) Romano | C) Griego,B
888 Primer hombre en pisar la Luna? | A) Yuri Gagarin | B) Buzz Aldrin | C) Neil Armstrong,C
889 Pintor del Guernica? | A) Pablo Picasso | B) Joan Miro | C) Salvador Dali,A
890 H2O es la formula de? | A) Peroxido | B) Agua | C) Oxigeno,B
891 Artista del album Thriller? | A) Madonna | B) Prince | C) Michael Jackson,C
892 Proceso por el cual las plantas producen alimento? | A) Fermentacion | B) Respiracion | C) Fotosintesis,C
893 Pais sede del Mundial FIFA 2014? | A) Brasil | B) Alemania | C) Sudafrica,A
894 Unidad SI de fuerza? | A) Newton | B) Pascal | C) Joule,A
895 Cual es la capital de Australia? | A) Nairobi | B) Lima | C) Canberra,C
896 Planta que produce algodon? | A) Maiz | B) Trigo | C) Algodonero,C
897 Que vitamina se obtiene del sol? | A) Vitamina D | B) Vitamina C | C) Vitamina B12,A
898 Color que resulta de mezclar azul y amarillo? | A) Naranja | B) Verde | C) Violeta,B
899 Libertador de Chile? | A) Jose de San Martin | B) Manuel Rodriguez | C) Bernardo O Higgins,C
900 Pintor del Guernica? | A) Salvador Dali | B) Joan Miro | C) Pablo Picasso,C
901 Deporte principal de Michael Jordan? | A) Futbol americano | B) Beisbol | C) Baloncesto,C
902 Pais sede del Mundial FIFA 2014? | A) Brasil | B) Alemania | C) Sudafrica,A
903 Principal satelite natural de la Tierra? | A) Fobos | B) La Luna | C) Titan,B
904 Estudio de Toy Story? | A) Pixar | B) DreamWorks | C) Illumination,A
905 Tejido donde ocurre el intercambio de gases? | A) Pulmones | B) Rinones | C) Higado,A
906 Animal conocido como el rey de la selva? | A) Leon | B) Pantera | C) Tigre,A
907 Cual es la capital de Francia? | A) Nairobi | B) Paris | C) Quito,B
908 Trilogia famosa con un anillo y un mago? | A) Harry Potter | B) El senor de los anillos | C) Narnia,B
909 Cuantos jugadores por equipo en futbol en cancha? | A) 12 | B) 10 | C) 11,C
910 Estacion posterior a la primavera en el hemisferio sur? | A) Otono | B) Invierno | C) Verano,B
911 Unidad SI de fuerza? | A) Newton | B) Joule | C) Pascal,A
912 Que vitamina se obtiene del sol? | A) Vitamina C | B) Vitamina B12 | C) Vitamina D,C
913 Torneo mas importante de clubes en Europa? | A) Conference League | B) Europa League | C) Liga de Campeones,C
914 Rama de la ciencia que estudia los seres vivos? | A) Geologia | B) Fisica | C) Biologia,C
915 Que vitamina se obtiene del sol? | A) Vitamina D | B) Vitamina B12 | C) Vitamina C,A
916 Unidad SI de fuerza? | A) Joule | B) Newton | C) Pascal,B
917 Gol en tenis se llama? | A) Gol | B) Punto | C) Canasta,B
918 Planeta conocido como el planeta rojo? | A) Marte | B) Jupiter | C) Mercurio,A
919 Particula con carga negativa? | A) Proton | B) Electron | C) Neutron,B
920 Pais de nacimiento de Simon Bolivar? | A) Venezuela | B) Peru | C) Colombia,A
921 Gol en tenis se llama? | A) Gol | B) Canasta | C) Punto,C
922 Barco que se hundio en 1912? | A) Britannic | B) Lusitania | C) Titanic,C
923 Bebida tradicional de Argentina y Uruguay? | A) Mate | B) Te | C) Cafe,A
924 Particula con carga negativa? | A) Neutron | B) Electron | C) Proton,B
925 Planta que produce algodon? | A) Algodonero | B) Trigo | C) Maiz,A
926 H2O es la formula de? | A) Agua | B) Oxigeno | C) Peroxido,A
927 H2O es la formula de? | A) Peroxido | B) Agua | C) Oxigeno,B
928 Gol en tenis se llama? | A) Gol | B) Canasta | C) Punto,C
929 Cual es la capital de Colombia? | A) Bogota | B) Moscu | C) Ottawa,A
930 Torneo mas importante de clubes en Europa? | A) Europa League | B) Liga de Campeones | C) Conference League,B
931 Barco que se hundio en 1912? | A) Britannic | B) Lusitania | C) Titanic,C
932 Proceso por el cual las plantas producen alimento? | A) Fermentacion | B) Respiracion | C) Fotosintesis,C
933 Estudio de Toy Story? | A) DreamWorks | B) Pixar | C) Illumination,B
934 Serie con dragones y un trono? | A) Vikings | B) Game of Thrones | C) The Witcher,B
935 Lider de la independencia de la India con no violencia? | A) Nehru | B) Gandhi | C) Jinnah,B
936 H2O es la formula de? | A) Peroxido | B) Agua | C) Oxigeno,B
937 Gol en tenis se llama? | A) Punto | B) Canasta | C) Gol,A
938 Imperio de Julio Cesar? | A) Romano | B) Persa | C) Griego,A
939 Animal conocido como el rey de la selva? | A) Pantera | B) Tigre | C) Leon,C
940 Instrumento de teclas y cuerdas? | A) Flauta | B) Guitarra | C) Piano,C
941 Particula con carga negativa? | A) Electron | B) Proton | C) Neutron,A
942 Planeta conocido como el planeta rojo? | A) Marte | B) Jupiter | C) Mercurio,A
943 Franquicia con Pokebolas? | A) Yo Kai Watch | B) Digimon | C) Pokemon,C
944 Torneo mas importante de clubes en Europa? | A) Europa League | B) Liga de Campeones | C) Conference League,B
945 Lider de la independencia de la India con no violencia? | A) Nehru | B) Gandhi | C) Jinnah,B
946 Deporte principal de Michael Jordan? | A) Beisbol | B) Futbol americano | C) Baloncesto,C
947 Proceso por el cual las plantas producen alimento? | A) Fermentacion | B) Fotosintesis | C) Respiracion,B
948 Trilogia famosa con un anillo y un mago? | A) Narnia | B) Harry Potter | C) El senor de los anillos,C
949 Pais de nacimiento de Simon Bolivar? | A) Venezuela | B) Peru | C) Colombia,A
950 Rama de la ciencia que estudia los seres vivos? | A) Biologia | B) Geologia | C) Fisica,A
951 Primer hombre en pisar la Luna? | A) Yuri Gagarin | B) Buzz Aldrin | C) Neil Armstrong,C
952 Principal satelite natural de la Tierra? | A) La Luna | B) Titan | C) Fobos,A
953 Bebida tradicional de Argentina y Uruguay? | A) Mate | B) Cafe | C) Te,A
954 Gas mas abundante del aire? | A) Nitrogeno | B) Oxigeno | C) Dioxido de carbono,A
955 Libertador de Chile? | A) Jose de San Martin | B) Bernardo O Higgins | C) Manuel Rodriguez,B
956 Superficie principal de Roland Garros? | A) Arcilla | B) Dura | C) Cesped,A
957 Boya de colores en el mar indica? | A) Senalizacion | B) Surf | C) Pesca,A
958 Trilogia famosa con un anillo y un mago? | A) Narnia | B) Harry Potter | C) El senor de los anillos,C
959 Lengua con mas hablantes nativos? | A) Ingles | B) Espanol | C) Chino mandarin,C
960 H2O es la formula de? | A) Peroxido | B) Oxigeno | C) Agua,C
961 Superficie principal de Roland Garros? | A) Cesped | B) Dura | C) Arcilla,C
962 Imperio de Julio Cesar? | A) Persa | B) Griego | C) Romano,C
963 Compositor de Fur Elise? | A) Mozart | B) Bach | C) Beethoven,C
964 H2O es la formula de? | A) Oxigeno | B) Agua | C) Peroxido,B
965 Superficie principal de Roland Garros? | A) Arcilla | B) Cesped | C) Dura,A
